"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
6.599430120E-1	-3.768695518E-2	7.304090858E-1	9.739984512E0	9.767405799E0
6.620340150E-1	-3.768695518E-2	7.399803996E-1	9.730413437E0	9.758582733E0
6.641216310E-1	-3.349951655E-2	7.441678643E-1	9.692128181E0	9.720712768E0
6.662103460E-1	-3.349951655E-2	7.489534616E-1	9.687342644E0	9.716309022E0
6.682990910E-1	-1.914258115E-2	7.543373108E-1	9.677771568E0	9.707144469E0
6.703887520E-1	-3.349951655E-2	7.393822074E-1	9.687342644E0	9.715575936E0
6.724776710E-1	-2.392822690E-2	7.441678643E-1	9.682557106E0	9.711141564E0
6.745655500E-1	-3.290131316E-2	7.202396393E-1	9.696913719E0	9.723680543E0
6.766575000E-1	-3.290131316E-2	7.064808607E-1	9.716055870E0	9.741762642E0
6.787480560E-1	-5.204389244E-2	7.010970116E-1	9.707083702E0	9.732508391E0
6.808359270E-1	-5.204389244E-2	6.628118753E-1	9.707083702E0	9.729825391E0
6.829245700E-1	-5.682953820E-2	6.436693072E-1	9.707083702E0	9.728566892E0
6.850134670E-1	-5.144568533E-2	6.149554253E-1	9.693324089E0	9.712947479E0
6.871032710E-1	-6.101697683E-2	6.101697683E-1	9.688538551E0	9.707925086E0
6.891924940E-1	-7.058826834E-2	5.670989752E-1	9.665208817E0	9.682088897E0
6.912819520E-1	-7.058826834E-2	5.814558864E-1	9.665208817E0	9.682940417E0
6.933722210E-1	-8.494520187E-2	5.814558864E-1	9.655637741E0	9.673502304E0
6.954626550E-1	-9.990034252E-2	6.053841114E-1	9.645467758E0	9.664963439E0
6.975499060E-1	-1.046859920E-1	6.197410822E-1	9.650253296E0	9.670699398E0
6.996387840E-1	-1.190429255E-1	6.382854581E-1	9.664610863E0	9.686396785E0
7.017264300E-1	-1.238285750E-1	6.574280262E-1	9.678967476E0	9.702059396E0
7.038126210E-1	-1.333998591E-1	6.813562512E-1	9.678967476E0	9.703837038E0
7.059071440E-1	-1.286142170E-1	6.957131624E-1	9.692726135E0	9.718513176E0
7.079961640E-1	-1.381855011E-1	7.100701332E-1	9.707083702E0	9.734000659E0
7.100873620E-1	-1.381855011E-1	6.909275651E-1	9.726225853E0	9.751715002E0
7.121775420E-1	-1.238285750E-1	7.010970116E-1	9.754940033E0	9.780885726E0
7.142638950E-1	-1.280160099E-1	6.771687865E-1	9.769296646E0	9.793574558E0
7.163532710E-1	-1.088734269E-1	6.867401004E-1	9.778867722E0	9.803556462E0
7.184416810E-1	-1.040877849E-1	6.532405615E-1	9.793225288E0	9.815539672E0
7.205317380E-1	-9.451649338E-2	6.580262184E-1	9.788438797E0	9.810987002E0
7.226211850E-1	-8.973085135E-2	6.484549642E-1	9.783653259E0	9.805529897E0
7.247107540E-1	-8.015955985E-2	6.628118753E-1	9.778867722E0	9.801632469E0
7.268002520E-1	-4.666004330E-2	6.538388133E-1	9.802796364E0	9.824688234E0
7.288908700E-1	-5.623133108E-2	6.825526357E-1	9.811769485E0	9.835642353E0
7.309749050E-1	-2.751746029E-2	6.873382926E-1	9.826126099E0	9.850174884E0
7.330548300E-1	-2.751746029E-2	7.160521746E-1	9.816555023E0	9.842674456E0
7.351565650E-1	-2.751746029E-2	7.399803996E-1	9.863813400E0	9.891569289E0
7.372461350E-1	-1.316052489E-2	7.399803996E-1	9.854242325E0	9.881995547E0
7.393385630E-1	-4.187439568E-3	7.543373108E-1	9.830313683E0	9.859214442E0
7.414245410E-1	1.016949583E-2	7.645068169E-1	9.815957069E0	9.845688766E0
7.435143840E-1	5.383851007E-3	7.591229677E-1	9.796813965E0	9.826182398E0
7.456053870E-1	1.495514158E-2	7.740781307E-1	9.820143700E0	9.850616371E0
7.476926380E-1	1.016949583E-2	7.782655358E-1	9.815358162E0	9.846169636E0
7.497819120E-1	1.016949583E-2	7.830511928E-1	9.815358162E0	9.846549062E0
7.518706570E-1	2.931207791E-2	7.788637877E-1	9.820143700E0	9.851025849E0
7.539606630E-1	2.931207791E-2	7.980063558E-1	9.820143700E0	9.852557821E0
7.560496120E-1	1.016949583E-2	7.932206988E-1	9.834501266E0	9.866444023E0
7.581323150E-1	2.931207791E-2	7.884350419E-1	9.820143700E0	9.851787213E0
7.601997080E-1	2.931207791E-2	7.836494446E-1	9.820143700E0	9.851405379E0
7.623050860E-1	3.888336942E-2	7.645068169E-1	9.829715729E0	9.859477364E0
7.644071050E-1	3.409772366E-2	7.692924738E-1	9.820143700E0	9.850289125E0
7.665023620E-1	3.469592705E-2	7.501499057E-1	9.825528145E0	9.854183478E0
7.685884720E-1	1.555334684E-2	7.357929349E-1	9.830313683E0	9.857824316E0
7.706746340E-1	2.033899166E-2	7.262216806E-1	9.844670296E0	9.871440869E0
7.727640800E-1	2.033899166E-2	7.214360237E-1	9.844670296E0	9.871089952E0
7.748534050E-1	1.076770201E-2	7.166503668E-1	9.849455833E0	9.875499173E0
7.769438590E-1	5.982056726E-3	7.166503668E-1	9.839884758E0	9.865949300E0
7.790301320E-1	-2.751746029E-2	7.016952634E-1	9.845269203E0	9.870281614E0
7.811024190E-1	-3.708875179E-2	7.112665176E-1	9.840482712E0	9.866223981E0
7.832106740E-1	-4.666004330E-2	6.969096065E-1	9.840482712E0	9.865239995E0
7.852990030E-1	-5.144568533E-2	6.921239495E-1	9.859625816E0	9.884022635E0
7.873936980E-1	-5.144568533E-2	6.825526357E-1	9.835697174E0	9.859485973E0
7.894780800E-1	-5.563312769E-2	6.346961856E-1	9.836296082E0	9.856908993E0
7.915675780E-1	-4.606183618E-2	6.251249313E-1	9.831509590E0	9.851471144E0
7.936574420E-1	-5.144568533E-2	6.155536175E-1	9.783653259E0	9.803133377E0
7.957482720E-1	-3.708875179E-2	6.059823632E-1	9.769296646E0	9.788143193E0
7.978354710E-1	-5.623133108E-2	6.101697683E-1	9.731609344E0	9.750881475E0
7.999247760E-1	-6.101697683E-2	6.101697683E-1	9.712467194E0	9.731806061E0
8.020138380E-1	-8.015955985E-2	6.197410822E-1	9.707681656E0	9.727774036E0
8.041033240E-1	-6.580262631E-2	6.340979934E-1	9.712467194E0	9.733366799E0
8.061925480E-1	-7.597211748E-2	6.484549642E-1	9.698110580E0	9.720062471E0
8.082784960E-1	-7.118647546E-2	6.532405615E-1	9.702297211E0	9.724523737E0
8.103589810E-1	-8.075776696E-2	6.771687865E-1	9.697511673E0	9.721461414E0
8.124627200E-1	-9.032905847E-2	6.963114142E-1	9.687940598E0	9.713351736E0
8.145497760E-1	-7.657032460E-2	7.154539824E-1	9.692726135E0	9.719396964E0
8.166422040E-1	-7.597211748E-2	7.010970116E-1	9.692726135E0	9.718345987E0
8.187277250E-1	-8.614161611E-2	7.250252366E-1	9.687940598E0	9.715414299E0
8.208175790E-1	-8.135596663E-2	7.441678643E-1	9.687342644E0	9.716224169E0
8.229069040E-1	-9.571290761E-2	7.585247755E-1	9.692128181E0	9.722235827E0
8.249960660E-1	-8.614161611E-2	7.728816867E-1	9.711270332E0	9.742357925E0
8.270858790E-1	-1.100698411E-1	7.824530005E-1	9.725627899E0	9.757673191E0
8.291767100E-1	-9.571290761E-2	7.776673436E-1	9.730413437E0	9.761909296E0
8.312642850E-1	-9.571290761E-2	8.063812256E-1	9.734601021E0	9.768411779E0
8.333532940E-1	-1.100698411E-1	8.015955687E-1	9.739984512E0	9.773534116E0
8.354420400E-1	-1.004985496E-1	7.968099117E-1	9.748957634E0	9.781982465E0
8.375317820E-1	-8.614161611E-2	7.968099117E-1	9.758528709E0	9.791384426E0
8.396212500E-1	-7.657032460E-2	7.776673436E-1	9.744770050E0	9.776050984E0
8.417108080E-1	-8.075776696E-2	7.872386575E-1	9.782457352E0	9.814414825E0
8.438004990E-1	-7.118647546E-2	7.824530005E-1	9.772886276E0	9.804417697E0
8.458921440E-1	-6.161518395E-2	7.633104324E-1	9.768099785E0	9.798071885E0
8.479781520E-1	-5.204389244E-2	7.680960894E-1	9.744172096E0	9.774536818E0
8.500675490E-1	-5.204389244E-2	7.686942816E-1	9.763314247E0	9.793666553E0
8.521561520E-1	-3.290131316E-2	7.686942816E-1	9.796813965E0	9.826980068E0
8.542461880E-1	-2.333002165E-2	7.543373108E-1	9.792028427E0	9.821068668E0
8.563353410E-1	-2.811566554E-2	7.447660565E-1	9.801599503E0	9.829894190E0
8.584247570E-1	-2.751746029E-2	7.208378315E-1	9.825528145E0	9.851972783E0
8.605118850E-1	-1.316052489E-2	7.112665176E-1	9.806983948E0	9.832751772E0
8.625925640E-1	-1.794617064E-2	6.921239495E-1	9.797411919E0	9.821844935E0
8.646926910E-1	-2.273181453E-2	6.921239495E-1	9.797411919E0	9.821854845E0
8.667815990E-1	-1.316052489E-2	6.969096065E-1	9.830911636E0	9.855591296E0
8.688738340E-1	-1.316052489E-2	6.825526357E-1	9.821340561E0	9.845038431E0
8.709606470E-1	-3.589233849E-3	6.729813814E-1	9.821340561E0	9.844371348E0
8.730497260E-1	-1.794617064E-2	6.538388133E-1	9.816555023E0	9.838322000E0
8.751390110E-1	-3.589233849E-3	6.394818425E-1	9.783653259E0	9.804530637E0
8.772255900E-1	-1.256231871E-2	6.394818425E-1	9.835697174E0	9.856471668E0
8.793068590E-1	-7.776673418E-3	6.442674994E-1	9.816555023E0	9.837677247E0
8.813991330E-1	-2.691925503E-2	6.490531564E-1	9.826126099E0	9.847575780E0
8.834648070E-1	-2.691925503E-2	6.490531564E-1	9.830911636E0	9.852350900E0
8.855882610E-1	-3.230310604E-2	6.729813814E-1	9.811769485E0	9.834875081E0
8.876747680E-1	-4.666004330E-2	6.969096065E-1	9.816555023E0	9.841372500E0
8.897718450E-1	-4.187439755E-2	7.304090858E-1	9.830313683E0	9.857500596E0
8.918531850E-1	-6.580262631E-2	7.351947427E-1	9.845269203E0	9.872900637E0
8.939430690E-1	-7.537391037E-2	7.495517135E-1	9.849455833E0	9.878222978E0
8.960339700E-1	-5.682953820E-2	7.591229677E-1	9.839884758E0	9.869287174E0
8.981214640E-1	-4.187439755E-2	7.495517135E-1	9.835099220E0	9.863709135E0
9.002107690E-1	-2.811566554E-2	7.591229677E-1	9.825528145E0	9.854849643E0
9.022992400E-1	-5.204389244E-2	7.543373108E-1	9.806385040E0	9.835492916E0
9.043889710E-1	-4.247260094E-2	7.447660565E-1	9.806385040E0	9.834717482E0
9.064782050E-1	-3.290131316E-2	7.495517135E-1	9.806385040E0	9.835044373E0
9.085675510E-1	-2.333002165E-2	7.495517135E-1	9.811170578E0	9.839788624E0
9.106577200E-1	-3.768695518E-2	7.447660565E-1	9.811170578E0	9.839469747E0
9.127491810E-1	-4.247260094E-2	7.495517135E-1	9.773484230E0	9.802276556E0
9.148354940E-1	-3.768695518E-2	7.351947427E-1	9.768698692E0	9.796397591E0
9.169247890E-1	-5.682953820E-2	7.345965505E-1	9.773484230E0	9.801217051E0
9.190135350E-1	-4.247260094E-2	7.591229677E-1	9.792028427E0	9.821501531E0
9.211033780E-1	-3.768695518E-2	7.591229677E-1	9.792028427E0	9.821482001E0
9.231926110E-1	-3.768695518E-2	7.304090858E-1	9.806983948E0	9.834218418E0
9.252786400E-1	-4.247260094E-2	7.399803996E-1	9.825528145E0	9.853444993E0
9.273589740E-1	-4.247260094E-2	7.495517135E-1	9.763913155E0	9.792733622E0
9.294627330E-1	-4.725824669E-2	7.495517135E-1	9.763913155E0	9.792755547E0
9.315498300E-1	-4.725824669E-2	7.591229677E-1	9.811170578E0	9.840608169E0
9.336422260E-1	-5.204389244E-2	7.686942816E-1	9.801599503E0	9.831833617E0
9.357278080E-1	-4.247260094E-2	7.543373108E-1	9.768698692E0	9.797872363E0
9.378175310E-1	-5.682953820E-2	7.686942816E-1	9.792028427E0	9.822318525E0
9.399068360E-1	-4.725824669E-2	7.782655358E-1	9.782457352E0	9.813480648E0
9.419964460E-1	-4.725824669E-2	7.686942816E-1	9.796813965E0	9.827038623E0
9.440866850E-1	-1.854437590E-2	7.686942816E-1	9.815957069E0	9.846027015E0
9.461770580E-1	-3.290131316E-2	7.447660565E-1	9.730413437E0	9.758929482E0
9.482650310E-1	-3.768695518E-2	7.208378315E-1	9.725627899E0	9.752377429E0
9.503532060E-1	-3.290131316E-2	7.160521746E-1	9.749555588E0	9.775870671E0
9.524421150E-1	-4.247260094E-2	7.160521746E-1	9.768698692E0	9.794999172E0
9.545316930E-1	-3.290131316E-2	7.112665176E-1	9.763913155E0	9.789840788E0
9.566213030E-1	-3.768695518E-2	7.064808607E-1	9.763913155E0	9.789511510E0
9.587107800E-1	-2.333002165E-2	7.112665176E-1	9.787840843E0	9.813677839E0
9.607991390E-1	-1.375873014E-2	7.112665176E-1	9.696913719E0	9.722974084E0
9.628863290E-1	-3.768695518E-2	7.154539824E-1	9.716055870E0	9.742434828E0
9.649742390E-1	-4.247260094E-2	7.112665176E-1	9.754341125E0	9.780331016E0
9.670508180E-1	-3.708875179E-2	7.112665176E-1	9.797411919E0	9.823266052E0
9.691575170E-1	-2.751746029E-2	7.160521746E-1	9.806983948E0	9.833128804E0
9.712460900E-1	-3.230310604E-2	7.160521746E-1	9.816555023E0	9.842688999E0
9.733397280E-1	-5.623133108E-2	7.016952634E-1	9.792626381E0	9.817895377E0
9.754249020E-1	-3.589233849E-3	6.873382926E-1	9.830911636E0	9.854910979E0
9.775150620E-1	-8.374879137E-3	6.586244106E-1	9.750154495E0	9.772377855E0
9.796064410E-1	-2.273181453E-2	6.538388133E-1	9.788438797E0	9.810278080E0
9.816926950E-1	-4.187439755E-2	6.586244106E-1	9.816555023E0	9.838713946E0
9.837787430E-1	-2.751746029E-2	6.538388133E-1	9.826126099E0	9.847894014E0
9.858578040E-1	-4.187439755E-2	6.729813814E-1	9.835697174E0	9.858782699E0
9.879607610E-1	-2.273181453E-2	7.064808607E-1	9.835697174E0	9.861063373E0
9.900498020E-1	1.196411322E-3	6.777670383E-1	9.792626381E0	9.816053231E0
9.921421380E-1	-1.375873014E-2	6.681957245E-1	9.731011391E0	9.753935489E0
9.942286840E-1	-2.333002165E-2	6.777670383E-1	9.739984512E0	9.763565473E0
9.963195970E-1	-1.794617064E-2	6.825526357E-1	9.821340561E0	9.845045992E0
9.984069690E-1	-1.316052489E-2	6.873382926E-1	9.811769485E0	9.835823685E0
1.000496335E0	-1.794617064E-2	6.873382926E-1	9.797411919E0	9.821508861E0
1.002585121E0	-2.751746029E-2	7.112665176E-1	9.797411919E0	9.823234578E0
1.004674842E0	1.555334684E-2	7.070791125E-1	9.815957069E0	9.841403150E0
1.006760831E0	5.982056726E-3	6.777670383E-1	9.749555588E0	9.773087440E0
1.008840319E0	-8.973085321E-3	6.921239495E-1	9.749555588E0	9.774095878E0
1.010943214E0	-1.316052489E-2	7.016952634E-1	9.802198410E0	9.827290731E0
1.013033891E0	-2.273181453E-2	7.064808607E-1	9.873384476E0	9.898654098E0
1.015124549E0	-2.691925503E-2	7.166503668E-1	9.921240807E0	9.947126798E0
1.017210497E0	-3.230310604E-2	7.256234884E-1	9.892526627E0	9.919156012E0
1.019293628E0	-4.187439755E-2	7.112665176E-1	9.854840279E0	9.880563265E0
1.021363258E0	-3.708875179E-2	7.256234884E-1	9.835099220E0	9.861900511E0
1.023462775E0	-2.273181453E-2	7.112665176E-1	9.806983948E0	9.832769241E0
1.025551582E0	-4.247260094E-2	6.921239495E-1	9.754341125E0	9.778957525E0
1.027647367E0	-6.580262631E-2	6.969096065E-1	9.787840843E0	9.812840636E0
1.029735289E0	-8.973085135E-2	7.106683254E-1	9.821340561E0	9.847427659E0
1.031820239E0	-7.058826834E-2	7.112665176E-1	9.850054741E0	9.875953684E0
1.033901609E0	-6.580262631E-2	7.208378315E-1	9.850054741E0	9.876614580E0
1.036000751E0	-7.118647546E-2	7.351947427E-1	9.816555023E0	9.844304513E0
1.038090493E0	-6.640082598E-2	7.489534616E-1	9.783055305E0	9.811906617E0
1.040182361E0	-4.725824669E-2	7.447660565E-1	9.806385040E0	9.834739314E0
1.042269052E0	-3.290131316E-2	7.447660565E-1	9.792028427E0	9.820365558E0
1.044359067E0	-4.725824669E-2	7.304090858E-1	9.792626381E0	9.819942068E0
1.046450722E0	-4.187439755E-2	7.304090858E-1	9.864411354E0	9.891504550E0
1.048536985E0	-5.682953820E-2	7.591229677E-1	9.854242325E0	9.883602029E0
1.050626259E0	-5.623133108E-2	7.591229677E-1	9.868598938E0	9.897912641E0
1.052714730E0	-6.640082598E-2	7.686942816E-1	9.830313683E0	9.860545982E0
1.054804828E0	-7.597211748E-2	7.537391186E-1	9.816555023E0	9.845742580E0
1.056894081E0	-5.682953820E-2	7.495517135E-1	9.797411919E0	9.826206678E0
1.058983447E0	-7.597211748E-2	7.441678643E-1	9.826126099E0	9.854557914E0
1.061073189E0	-5.682953820E-2	7.495517135E-1	9.806983948E0	9.835750684E0
1.063163938E0	-5.682953820E-2	7.399803996E-1	9.787840843E0	9.815937498E0
1.065251229E0	-8.554340899E-2	7.393822074E-1	9.806983948E0	9.835188756E0
1.067340463E0	-9.032905847E-2	7.441678643E-1	9.821340561E0	9.849907389E0
1.069429249E0	-7.118647546E-2	7.250252366E-1	9.811769485E0	9.838777848E0
1.071519032E0	-7.597211748E-2	7.393822074E-1	9.783055305E0	9.811250120E0
1.073608406E0	-8.554340899E-2	7.489534616E-1	9.792626381E0	9.821597650E0
1.075697722E0	-7.597211748E-2	7.585247755E-1	9.797411919E0	9.827024570E0
1.077787505E0	-9.032905847E-2	7.489534616E-1	9.792626381E0	9.821640498E0
1.079878316E0	-7.597211748E-2	7.537391186E-1	9.783055305E0	9.812342510E0
1.081965636E0	-8.554340899E-2	7.489534616E-1	9.783055305E0	9.812054834E0
1.084054798E0	-9.990034252E-2	7.489534616E-1	9.797411919E0	9.826504550E0
1.086143594E0	-8.554340899E-2	7.393822074E-1	9.821340561E0	9.849504258E0
1.088233306E0	-1.046859920E-1	7.345965505E-1	9.806983948E0	9.835015272E0
1.090322641E0	-1.142572835E-1	7.250252366E-1	9.806983948E0	9.834411547E0
1.092412007E0	-1.046859920E-1	7.393822074E-1	9.826126099E0	9.854460884E0
1.094501738E0	-9.032905847E-2	7.250252366E-1	9.749555588E0	9.776893939E0
1.096592660E0	-9.990034252E-2	7.058826685E-1	9.759725571E0	9.785729080E0
1.098680012E0	-9.511470050E-2	7.010970116E-1	9.778867722E0	9.804429496E0
1.100769205E0	-8.973085135E-2	6.963114142E-1	9.817152977E0	9.842225042E0
1.102857880E0	-8.494520187E-2	7.010970116E-1	9.806983948E0	9.832379512E0
1.104947672E0	-5.623133108E-2	6.921239495E-1	9.826126099E0	9.850632042E0
1.107036987E0	-7.597211748E-2	6.675975323E-1	9.750154495E0	9.773278412E0
1.109126281E0	-7.537391037E-2	6.532405615E-1	9.759725571E0	9.781852977E0
1.111216573E0	-8.015955985E-2	6.628118753E-1	9.764511108E0	9.787309248E0
1.113307911E0	-6.580262631E-2	6.532405615E-1	9.793225288E0	9.815208340E0
1.115394245E0	-3.708875179E-2	6.586244106E-1	9.793225288E0	9.815417629E0
1.117483347E0	-4.187439755E-2	6.921239495E-1	9.787840843E0	9.812370631E0
1.119572021E0	-4.187439755E-2	6.777670383E-1	9.783653259E0	9.807190868E0
1.121665141E0	-3.290131316E-2	7.064808607E-1	9.768698692E0	9.794267295E0
1.123767262E0	-3.290131316E-2	7.112665176E-1	9.768698692E0	9.794613657E0
1.125856638E0	-2.333002165E-2	7.256234884E-1	9.787840843E0	9.814728835E0
1.127946330E0	-8.374879137E-3	7.399803996E-1	9.835099220E0	9.862901085E0
1.130032379E0	-8.973085321E-3	7.351947427E-1	9.749555588E0	9.777240203E0
1.132114849E0	-2.811566554E-2	7.208378315E-1	9.783055305E0	9.809616138E0
1.134210743E0	-5.682953820E-2	7.250252366E-1	9.763913155E0	9.790959671E0
1.136299438E0	-1.854437590E-2	7.256234884E-1	9.783055305E0	9.809946200E0
1.138391144E0	-2.811566554E-2	7.304090858E-1	9.754341125E0	9.781689972E0
1.140478435E0	-4.247260094E-2	7.304090858E-1	9.759127617E0	9.786514865E0
1.142567739E0	-3.768695518E-2	7.399803996E-1	9.749555588E0	9.777669736E0
1.144654236E0	-3.768695518E-2	7.639086246E-1	9.759127617E0	9.789052484E0
1.146735718E0	-1.435693540E-2	7.830511928E-1	9.753743172E0	9.785135725E0
1.148835633E0	-3.349951655E-2	7.824530005E-1	9.720243454E0	9.751742804E0
1.150924846E0	-5.204389244E-2	7.633104324E-1	9.773484230E0	9.803384384E0
1.153016815E0	-5.682953820E-2	7.728816867E-1	9.792028427E0	9.822647119E0
1.155103455E0	-6.640082598E-2	7.585247755E-1	9.806983948E0	9.836498516E0
1.157192587E0	-6.161518395E-2	7.680960894E-1	9.778269768E0	9.808584387E0
1.159282014E0	-6.161518395E-2	7.680960894E-1	9.773484230E0	9.803813647E0
1.161371929E0	-6.640082598E-2	7.537391186E-1	9.759127617E0	9.788416806E0
1.163463287E0	-7.657032460E-2	7.585247755E-1	9.744770050E0	9.774546853E0
1.165550120E0	-5.204389244E-2	7.872386575E-1	9.787242889E0	9.818990612E0
1.167639485E0	-5.742774159E-2	7.680960894E-1	9.730413437E0	9.760851151E0
1.169728850E0	-8.614161611E-2	7.633104324E-1	9.730413437E0	9.760686904E0
1.171817832E0	-9.511470050E-2	7.537391186E-1	9.778269768E0	9.807738226E0
1.173907136E0	-8.554340899E-2	7.537391186E-1	9.806983948E0	9.836278488E0
1.175995698E0	-7.597211748E-2	7.441678643E-1	9.792626381E0	9.821155177E0
1.178086315E0	-6.161518395E-2	7.441678643E-1	9.754341125E0	9.782880610E0
1.180177939E0	-5.204389244E-2	7.441678643E-1	9.739984512E0	9.768510259E0
1.182264264E0	-5.204389244E-2	7.298108935E-1	9.716055870E0	9.743565783E0
1.184353435E0	-4.725824669E-2	7.202396393E-1	9.720842361E0	9.747602510E0
1.186441998E0	-4.247260094E-2	7.208378315E-1	9.730413437E0	9.757169505E0
1.188535565E0	-4.247260094E-2	7.256234884E-1	9.768698692E0	9.795703523E0
1.190635306E0	-1.854437590E-2	7.304090858E-1	9.763913155E0	9.791212459E0
1.192710807E0	-3.290131316E-2	7.208378315E-1	9.720842361E0	9.747587696E0
1.194801027E0	-6.161518395E-2	7.154539824E-1	9.759127617E0	9.785511876E0
1.196887748E0	-5.682953820E-2	7.112665176E-1	9.763913155E0	9.789950447E0
1.198978507E0	-5.682953820E-2	7.112665176E-1	9.773484230E0	9.799496092E0
1.201067618E0	-4.725824669E-2	7.064808607E-1	9.768698692E0	9.794326046E0
1.203156495E0	-6.161518395E-2	6.867401004E-1	9.745368004E0	9.769729061E0
1.205246289E0	-6.640082598E-2	6.867401004E-1	9.735796928E0	9.760213259E0
1.207337038E0	-5.682953820E-2	6.873382926E-1	9.749555588E0	9.773919259E0
1.209430595E0	-6.161518395E-2	7.058826685E-1	9.749555588E0	9.775269865E0
1.211515078E0	-4.247260094E-2	7.160521746E-1	9.773484230E0	9.799771866E0
1.213605491E0	-4.247260094E-2	7.064808607E-1	9.716055870E0	9.741799669E0
1.215691348E0	-7.597211748E-2	7.202396393E-1	9.744770050E0	9.771645728E0
1.217781944E0	-5.682953820E-2	7.441678643E-1	9.759127617E0	9.787624188E0
1.219870740E0	-5.204389244E-2	7.304090858E-1	9.763913155E0	9.791333213E0
1.221960604E0	-5.204389244E-2	7.495517135E-1	9.759127617E0	9.788008387E0
1.224049878E0	-4.247260094E-2	7.495517135E-1	9.777671814E0	9.806451845E0
1.226139213E0	-5.204389244E-2	7.585247755E-1	9.753743172E0	9.783331450E0
1.228229037E0	-5.264209956E-2	7.680960894E-1	9.739386559E0	9.769769359E0
1.230320061E0	-5.742774159E-2	7.824530005E-1	9.734601021E0	9.766165454E0
1.232407169E0	-1.914258115E-2	7.974081635E-1	9.739386559E0	9.771994513E0
1.234496299E0	-3.349951655E-2	7.734799385E-1	9.729815483E0	9.760568773E0
1.236581963E0	-4.725824669E-2	7.639086246E-1	9.758528709E0	9.788496938E0
1.238662488E0	-5.682953820E-2	7.686942816E-1	9.787242889E0	9.817547752E0
1.240764581E0	-3.290131316E-2	7.782655358E-1	9.782457352E0	9.813422012E0
1.242853499E0	-4.247260094E-2	7.734799385E-1	9.772886276E0	9.803539223E0
1.244946637E0	-6.161518395E-2	7.633104324E-1	9.777671814E0	9.807614662E0
1.247035037E0	-7.597211748E-2	7.824530005E-1	9.777671814E0	9.809223749E0
1.249121259E0	-3.290131316E-2	7.926225066E-1	9.806385040E0	9.838420630E0
1.251210696E0	-5.204389244E-2	8.069794178E-1	9.792028427E0	9.825362338E0
1.253299126E0	-5.682953820E-2	8.117650747E-1	9.839286804E0	9.872879871E0
1.255386589E0	-5.742774159E-2	8.596215248E-1	9.829715729E0	9.867398767E0
1.257468387E0	-5.264209956E-2	8.644071817E-1	9.844072342E0	9.882091441E0
1.259568190E0	-5.682953820E-2	8.787640929E-1	9.876974106E0	9.916152148E0
1.261657596E0	-4.785645381E-2	8.787640929E-1	9.867402077E0	9.906570563E0
1.263750960E0	-1.435693540E-2	8.739784956E-1	9.838688850E0	9.877441107E0
1.265835534E0	-3.349951655E-2	8.261220455E-1	9.757930756E0	9.792896021E0
1.267924879E0	-5.682953820E-2	7.160521746E-1	9.787840843E0	9.814162658E0
1.270013685E0	-4.666004330E-2	6.538388133E-1	9.831509590E0	9.853337667E0
1.272103519E0	-5.024927482E-2	5.341976285E-1	9.827322960E0	9.841959594E0
1.274192854E0	-2.093719877E-2	4.342973232E-1	9.851848602E0	9.861438709E0
1.276282260E0	-1.136590727E-2	3.481557071E-1	9.771689415E0	9.777896277E0
1.278372339E0	4.187439568E-3	2.189432681E-1	9.796216011E0	9.798663267E0
1.280462712E0	1.914258115E-2	1.232303679E-1	9.792028427E0	9.792822519E0
1.282549901E0	2.392822690E-2	1.040877849E-1	9.778269768E0	9.778853025E0
1.284639082E0	3.828516230E-2	1.573280841E-1	9.820742607E0	9.822077338E0
1.286728041E0	4.187439755E-2	3.008974493E-1	9.824331284E0	9.829027312E0
1.288817967E0	2.153540403E-2	5.156532526E-1	9.822537422E0	9.836086796E0
1.290906976E0	-1.375873014E-2	7.686942816E-1	9.825528145E0	9.855561046E0
1.292996311E0	-5.324030295E-2	9.978070259E-1	9.814162254E0	9.864899095E0
